,S&P 500,EUR/USD
Ticker,^GSPC,EURUSD=X
Date,,
2010-12-16,0.006166045704273937,-0.010301564827892904
2010-12-17,0.0008364544598930705,0.001204167071185813
2010-12-20,0.0025451114605429463,-0.005677107403229118
2010-12-21,0.0060119938497866,-0.0035744203663818073
2010-12-22,0.0033738576255426243,-0.0021359203069993963
2010-12-23,-0.0016456817776046477,0.0019391577993921958
2010-12-27,0.0006125096248109704,-0.002724296364562682
2010-12-28,0.0007710265951420123,0.00836675800694652
2010-12-29,0.0010086365106648648,-0.007869529179463017
2010-12-30,-0.0015093576964174303,0.010510944369789865
2010-12-31,-0.00019080765268397786,0.005782565559017043
2011-01-03,0.01125129414776139,0.004252149381005747
2011-01-04,-0.001313924652635054,-8.014293648722583e-05
2011-01-05,0.004994676074308499,-0.0026811686131298852
2011-01-06,-0.002125214370637225,-0.012404565265891997
2011-01-07,-0.001846485769081899,-0.013538462981196597
2011-01-10,-0.0013772751808198854,-0.006559274229663551
2011-01-11,0.003718206258407198,0.005404806830928461
2011-01-12,0.008967253798850817,0.0014660361185259315
2011-01-13,-0.001712211240459357,0.011058331339293227
2011-01-14,0.007357410347301483,0.016987137040285576
2011-01-18,0.0013754642661832541,-0.005207464959832206
2011-01-19,-0.010167165793385584,0.0070653041776155955
2011-01-20,-0.0012957984038339024,0.005513552064375582
2011-01-21,0.0024106376042604427,0.0011844727598855896
2011-01-24,0.005819315234595438,0.011187004268384345
2011-01-25,0.00026342777361852736,0.001799360949958059
2011-01-26,0.004212024148480004,0.0030746547986904953
2011-01-27,0.002241791060799816,0.0017533191205943912
2011-01-28,-0.018013805424182846,0.0009464381911931488
2011-01-31,0.007633349932881147,-0.011013589801631637
2011-02-01,0.016555791837834375,0.010341441443834042
2011-02-02,-0.0027262302593629275,0.008428214648801158
2011-02-03,0.0023514322901266806,-0.0008708792191564442
2011-02-04,0.0028801110627525582,-0.014091146651487621
2011-02-07,0.006220782345952654,-0.0036448069825923807
2011-02-08,0.004176020375839696,0.001249711868901054
2011-02-09,-0.002789653077800705,0.002572171414704725
2011-02-10,0.000749212207498601,0.006877982506284142
2011-02-11,0.00549226150188646,-0.008715887067009048
2011-02-14,0.002382084644068833,-0.006778061147924772
2011-02-15,-0.003240154691578971,-0.002145678192252829
2011-02-16,0.006237938698850808,0.0012949713556189896
2011-02-17,0.0030709708803804935,0.005671923890932834
2011-02-18,0.0019228727220244875,0.0037265989873324114
2011-02-22,-0.020742204920454525,0.004123561652281194
2011-02-23,-0.006130715010508629,-0.0006291640435710969
2011-02-24,-0.0009948719612429039,0.006584959722761727
2011-02-25,0.010495248165324718,0.004054861981699148
2011-02-28,0.005545679951233036,-0.0062134108425232456
2011-03-01,-0.015864861791058633,0.006323988320142943
2011-03-02,0.0016138978895201782,-0.003600907318075315
2011-03-03,0.017072434579238578,0.006854273404183277
2011-03-04,-0.007405389789368721,0.006636313575586683
2011-03-07,-0.008376215256269803,0.002277849059524925
2011-03-08,0.008883161530176173,-0.0019148780882221393
2011-03-09,-0.0013626313929708095,-0.004736478296190604
2011-03-10,-0.019051280476330656,0.0003058256639182276
2011-03-11,0.007055564524569619,-0.007285940264144612
2011-03-14,-0.006067696956773771,0.009610277810928372
2011-03-15,-0.011263544394845545,0.004119090114892922
2011-03-16,-0.019687481949372254,-0.00041960146146790336
2011-03-17,0.013309266231874258,-0.007274305353067483
2011-03-18,0.0043009395825458095,0.010608528143582223
2011-03-21,0.01487466793018228,0.009758236005273894
2011-03-22,-0.0035568853410381704,0.0032788511749044322
2011-03-23,0.002909742258502921,-0.003448881865391004
2011-03-24,0.009297393435475379,-0.004396579999944026
2011-03-25,0.0031561510021889394,0.00466587303668697
2011-03-28,-0.002751618499391395,-0.010348458425385322
2011-03-29,0.007035239607301627,0.0038223155090464124
2011-03-30,0.006662462626235184,0.0022271443473864377
2011-03-31,-0.001831177104975248,0.0007198385926761102
2011-04-01,0.004950712944456072,0.00264427337899569
2011-04-04,0.0003451501808517552,0.004555258551591935
2011-04-05,-0.00018007145753026058,-0.00022757676402840172
2011-04-06,0.002181296758153027,-7.100784488771909e-05
2011-04-07,-0.0015211626992252944,0.008137852341283986
2011-04-08,-0.004012483000974196,-0.002319553553933248
2011-04-11,-0.00279728829140217,0.01113145467756859
2011-04-12,-0.007807095445724583,-0.0016761853499484781
2011-04-13,0.0001902174903101045,0.0026601441342125054
2011-04-14,8.36730908616908e-05,-0.0023713673931142335
2011-04-15,0.003917728825568014,-0.0006930226081929647
2011-04-18,-0.011078997728577972,-0.0013268596090236307
2011-04-19,0.005714810218094469,-0.013201218389951367
2011-04-20,0.013424435132347328,0.007983030985188096
2011-04-21,0.0052629084996557015,0.012204045850334869
2011-04-25,-0.0015939395500958124,0.002965154558413125
2011-04-26,0.008939507790192994,0.001500587530156706
2011-04-27,0.006230397799828821,0.0074483253643903595
2011-04-28,0.0035491184714345463,0.006247150367585707
2011-04-29,0.002298019742020782,0.004325157197472595
2011-05-02,-0.001754249109045456,-0.0033787059479022425
2011-05-03,-0.0033850263710526606,0.002013989446320694
2011-05-04,-0.006878914252832363,0.0006375870341181958
2011-05-05,-0.009111217180694528,-0.0002372689773264426
2011-05-06,0.003812642995876722,-0.01942983162322825
2011-05-09,0.004533870101931407,-0.013249060409645273
2011-05-10,0.00804161600966336,0.001608901978955893
2011-05-11,-0.011173689687885626,0.002432457672316356
2011-05-12,0.004883493672167491,-0.013981429050206752
2011-05-13,-0.008100047045425269,0.0018918337014444718
2011-05-16,-0.0062237186380957365,-0.0112977703556589
2011-05-17,-0.0003686285233300362,0.005675407039250048
2011-05-18,0.008765271983703134,0.0078031559590804175
2011-05-19,0.0021755725891674884,-0.0009698341247315047
2011-05-20,-0.007717974612614023,0.004271393752962423
2011-05-23,-0.011997264840988668,-0.014807295825034516
2011-05-24,-0.0008277226453314669,-0.00491080546945864
2011-05-25,0.0031781131566695725,0.0044313439043920265
2011-05-26,0.003945322767699228,-0.001000576421538962
2011-05-27,0.004072615318765918,0.0035557552337789756
2011-05-31,0.01053701485636789,0.013161153734643558
2011-06-01,-0.023048225700640405,0.007345661044578624
2011-06-02,-0.001225586114047521,-0.005768888070189921
2011-06-03,-0.00978149266519151,0.009787892775456952
2011-06-06,-0.010818516013722313,0.011597947006651978
2011-06-07,-0.0009568650426676839,-0.004926573458887725
2011-06-08,-0.0041956644216076975,0.007039112620537417
2011-06-09,0.007350409328991669,-0.005740449916637077
2011-06-10,-0.014078482881846339,-0.0059254296558553035
2011-06-13,0.0006685325595012269,-0.012692808665095298
2011-06-14,0.012532913485107313,0.005864798918182356
2011-06-15,-0.01758556950725801,0.0022949095577444933
2011-06-16,0.0017527979756827483,-0.01872429047038763
2011-06-17,0.003040390291799793,0.0012062446435934565
2011-06-20,0.005380689090158733,0.0060386183828864196
2011-06-21,0.0133341790614636,0.00281814011555654
2011-06-22,-0.006489459844407726,0.003918490776311298
2011-06-23,-0.002831992858193941,-0.0046917760211844595
2011-06-24,-0.011795077176858442,-0.0031013901197990096
2011-06-27,0.009142536655730837,-0.006939573877147329
2011-06-28,0.012861292735996777,0.010212755077597753
2011-06-29,0.008248633534913173,0.0028675385374914127
2011-06-30,0.010068371595162745,0.008391341255214162
2011-07-01,0.014306869106082431,0.0012459111671488774
2011-07-05,-0.0013370725450782008,0.003863695011021865
2011-07-06,0.0010010578196052824,-0.008621839124782656
2011-07-07,0.010399582892092554,-0.006715271964029441
2011-07-08,-0.006985458106936123,0.0022956118798976646
2011-07-11,-0.018256166936573934,-0.011383380227067048
2011-07-12,-0.004443369829837216,-0.011423944125107234
2011-07-13,0.0031010271091221173,-0.00511173719776712
2011-07-14,-0.006738782369334765,0.018810520333179828
2011-07-15,0.005539055540283086,-0.0054227942930777095
2011-07-18,-0.008163117539368405,-0.002417961070239253
2011-07-19,0.01617714964684356,-0.000790533833871936
2011-07-20,-0.0006710584073998067,0.004313475947415048
2011-07-21,0.013455262786265243,0.006826186504122887
2011-07-22,0.0009074395131127662,0.01045733930256299
2011-07-25,-0.005658995223243947,-0.0021894102326816866
2011-07-26,-0.00411342006232854,-0.0011791597831046106
2011-07-27,-0.02051772480729147,0.009457845483739503
2011-07-28,-0.0032392071555055867,-0.009357234372762336
2011-07-29,-0.006471427287173138,-0.0028562109862000085
2011-08-01,-0.004140860866230743,0.0022095686914159834
2011-08-02,-0.025888909190623945,-0.0070990908034767085
2011-08-03,0.0050031459527175165,-0.00624157307721745
2011-08-04,-0.0490016550437416,0.012594024584066252
2011-08-05,-0.0005750829892724604,-0.02012000780048922
2011-08-08,-0.06895836939262512,0.016009126384070146
2011-08-09,0.04631744106338802,-0.008667356908595254
2011-08-10,-0.04515679702747437,0.014876011691912402
2011-08-11,0.04525059436377155,-0.01812998575949092
2011-08-12,0.005247875067275939,0.0071727551751329995
2011-08-15,0.021550727976033655,0.0033488515448092957
2011-08-16,-0.009786275177620173,0.011441583538398128
2011-08-17,0.0009469381398126654,-0.00279714310252304
2011-08-18,-0.04561859893236344,0.002162104171317879
2011-08-19,-0.015122756128207963,-0.0072889300409729
2011-08-22,0.0002580078732242726,0.0031275498094733645
2011-08-23,0.03371024838647402,-0.0005745892309913628
2011-08-24,0.013034651368546804,0.005284477204432829
2011-08-25,-0.01568793473796148,-0.0017165651054168517
2011-08-26,0.015008418274915636,-0.0027345999796553155
2011-08-29,0.027887505012164332,0.008458165568049786
2011-08-30,0.0023442750237692416,0.0020169063278352513
2011-08-31,0.004909908712070555,-0.006298246965419108
2011-09-01,-0.011942460792303735,-0.004061876891663101
2011-09-02,-0.025607017291752767,-0.00786068113706364
2011-09-06,-0.007464076457609708,-0.014048859533817864
2011-09-07,0.028243824959147193,-0.004266017699107671
2011-09-08,-0.01066889038730246,0.0058704776329306626
2011-09-09,-0.027068562510962152,-0.01297290065871201
2011-09-12,0.0069415681820229275,-0.02205722342215124
2011-09-13,0.009078726180354301,0.004361773914954049
2011-09-14,0.013389760518230381,0.0018869418026663388
2011-09-15,0.01704104671810514,0.004375422555973764
2011-09-16,0.00569047556193546,0.008905725369257938
2011-09-19,-0.009850948688080358,-0.012158241542317604
2011-09-20,-0.0016623864527241425,-0.007017934770640378
2011-09-21,-0.02983099508714744,0.006470001854692044
2011-09-22,-0.032402456759229786,-0.00791112328165159
2011-09-23,0.006063588829469748,-0.007768149485341671
2011-09-26,0.02306802129696945,0.004891980751379578
2011-09-27,0.010631665357294654,-0.0021381407579063793
2011-09-28,-0.02090819585269548,0.004742617170867145
2011-09-29,0.008081486435358656,-0.0032950491285057494
2011-09-30,-0.02529127447886567,0.0035531410374232885
2011-10-03,-0.02886360290378494,-0.016692734873780066
2011-10-04,0.02223930613115467,-0.01249433640377093
2011-10-05,0.017707918945510777,0.010185547222206373
2011-10-06,0.018138168466480482,0.0007334911524802194
2011-10-07,-0.00819681118762265,0.006651891750708847
2011-10-10,0.033555643919288364,-0.0032043246063185433
2011-10-11,0.0005438556372526529,0.01846812889909193
2011-10-12,0.009747046937638061,0.0007502681894220026
2011-10-13,-0.0029781023951361333,0.010659367654543866
2011-10-14,0.017230948802478146,-0.004101649642825564
2011-10-17,-0.01955993759944958,0.010396739799124411
2011-10-18,0.02021304938031121,-0.009778471612249585
2011-10-19,-0.012729818787026607,-0.0002886106177471514
2011-10-20,0.004543839821084399,0.0018153769005150302
2011-10-21,0.01863406749243458,0.0010191461677499425
2011-10-24,0.012790806680371788,0.004972779627426743
2011-10-25,-0.020248346199382077,0.005373474888955781
2011-10-26,0.01048143054408723,-0.0012800483196722503
2011-10-27,0.03371659116813434,-0.0019862878480350443
2011-10-28,0.00038915352854135727,0.02117679458620206
2011-10-31,-0.025048616612977612,-0.00239252200635293
2011-11-01,-0.02834005962159464,-0.020004690410207387
2011-11-02,0.015976363304397206,-0.014830645922874523
2011-11-03,0.018607607200930413,0.002488550171164383
2011-11-04,-0.0062998195371895644,0.010168339083803348
2011-11-07,0.006276008211166596,-0.002941386783075982
2011-11-08,0.011667310321725162,-0.0021213249233897192
2011-11-09,-0.037385347098988095,0.004813917186178885
2011-11-10,0.008587201099481741,-0.021921876021723154
2011-11-11,0.019293223004513554,0.006146491362933261
2011-11-14,-0.009596036687554769,0.01291731230363892
2011-11-15,0.00480559827730043,-0.011882458131531732
2011-11-16,-0.016755798341954984,-0.008627619080228318
2011-11-17,-0.016942671987706433,-0.004904600520091122
2011-11-18,-0.0003947564904724282,0.0012642820600115257
2011-11-21,-0.01882457110494877,0.005330151020494553
2011-11-22,-0.004149438857005794,-0.003376779108307488
2011-11-23,-0.02234297045859626,0.002781611528772255
2011-11-25,-0.0026891193002505226,-0.014218196821638307
2011-11-28,0.028821079038609924,-0.0013188670609156415
2011-11-29,0.0022112069693969918,0.0002662579405180645
2011-11-30,0.04240343833622763,0.0005328401093880924
2011-12-01,-0.0019104695778526483,0.008953751721584781
2011-12-02,-0.00024101537332728125,0.001708834052709402
2011-12-05,0.010234463299265799,-0.0035622765220722865
2011-12-06,0.0011051379065262915,-0.0024125830984946276
2011-12-07,0.0020163207826575202,0.0018893801748214758
2011-12-08,-0.021368498950929855,-0.0006168565991606585
2011-12-09,0.016742412907085384,-0.004360036407616262
2011-12-12,-0.01502638690477899,0.0019636871984335218
2011-12-13,-0.008723953020305214,-0.015115494136826025
2011-12-14,-0.01141325149713759,-0.011602076165823342
2011-12-15,0.003237852858081692,-0.0023926060770595933
2011-12-16,0.003210989101900451,0.00320015492202198
2011-12-19,-0.011802198458557732,0.0005604067527000442
2011-12-20,0.029389295930944068,-0.00223975638032038
2011-12-21,0.001947608164854339,0.006145455045773066
2011-12-22,0.008231577169829831,-0.003671001038711747
2011-12-23,0.008994480783105519,0.0012265345745922584
2011-12-27,7.910481903918606e-05,-0.0004177207540006087
2011-12-28,-0.012556506256502386,0.0016457621879670619
2011-12-29,0.010650172463280615,-0.011140426244686018
2011-12-30,-0.004300570740064627,0.0022259091925654617
2012-01-03,0.015355483670177897,-0.0011653476425972844
2012-01-04,0.00018790634443729306,0.008851823260751207
2012-01-05,0.002939392669493865,-0.009589221588583472
2012-01-06,-0.0025401850025391333,-0.010522396330770147
2012-01-09,0.0022590443626086362,-0.009082195049580685
2012-01-10,0.0088465236130604,0.007509521425102243
2012-01-11,0.00030954934463217333,-0.0018890205884630877
2012-01-12,0.0023338827385691882,-0.002190950600397528
2012-01-13,-0.004960204447869401,0.007561179282910563
2012-01-17,0.003546657768174128,-0.012042605693040748
2012-01-18,0.011046689130222281,0.006213452606059865
2012-01-19,0.004926501717244016,0.009373893106578754
2012-01-20,0.0006692357932856269,0.007658858192625108
2012-01-23,0.0004712319220408503,-0.006203948598389735
2012-01-24,-0.0010263438252235968,0.010973357237505504
2012-01-25,0.008641694717196025,0.001081792797326048
2012-01-26,-0.005770508287989055,0.005072846961054672
2012-01-27,-0.0015941475452909452,-0.0011135545992719772
2012-01-30,-0.0025253090863453726,0.008758027146282257
2012-01-31,-0.0004570511280779364,-0.005190425851082879
2012-02-01,0.008860237474265962,-0.004771364838780931
