Date,"('S&P 500', '^GSPC')","('EUR/USD', 'EURUSD=X')","('S&P 500', '^GSPC')_u_empirical","('S&P 500', '^GSPC')_u_t","('EUR/USD', 'EURUSD=X')_u_empirical","('EUR/USD', 'EURUSD=X')_u_t"
2013-06-27,0.005470807428358106,-0.005008276709513289,0.767743717205192,0.7820739910731171,0.1543772438552886,0.14952148025198905
2013-06-28,-0.0050086728524064,0.0018121933788256205,0.2355702844518089,0.24883643477893158,0.6517536592101629,0.6491234164084839
2013-07-01,0.004679315737451315,-0.0016003048725422209,0.7409555371444352,0.7532277137188755,0.3576360121513394,0.36137261095186224
2013-07-02,-0.001254940561989393,0.004187682573064492,0.41866887600110464,0.4365064650179514,0.8097210715272024,0.8073435319387509
2013-07-03,0.00011382402263695134,-0.0067312141391720655,0.5125655896161282,0.5183380564481879,0.09555371444352388,0.0901334490090449
2013-07-05,0.009440161831287467,-0.005421046997841241,0.8690969345484673,0.8796471112354394,0.1383595691797846,0.13270600697379137
2013-07-08,0.0045279213418975344,-0.006032528316973658,0.735984534658934,0.7472827040320977,0.11654239160452913,0.11091927319561716
2013-07-09,0.0064937780629245115,0.003343799519771235,0.7997790665561999,0.8141136239350744,0.7597348798674399,0.7583946911785054
2013-07-10,-0.0005283079073104824,-0.00687199376114416,0.4703120684893676,0.4797314148371931,0.08975421154377244,0.08642382124296255
2013-07-11,0.012753328893415315,0.031342208014226734,0.9259872963269815,0.9220003729196353,0.9997238331952499,0.9996539211438482
2013-07-12,0.002371846348690347,-0.006767532049862787,0.64015465341066,0.6474464756048244,0.09389671361502347,0.08916193315087544
2013-07-15,0.0006640512796176573,-0.002810469850212424,0.5468102734051367,0.5511892486649691,0.2728528030930682,0.27134559189786944
2013-07-16,-0.004425539289645489,-1.158203757602107e-05,0.25683512841756423,0.2726976405963203,0.49212924606462305,0.4955291857574663
2013-07-17,0.0020603227764596456,0.007130344193173513,0.6233084783209059,0.6308127589817751,0.9218447942557305,0.9180682147636571
2013-07-18,0.00431045784006823,-0.0025206715944950204,0.7260425296879315,0.7384977108237771,0.2921844794255731,0.2915566787131634
2013-07-19,0.0008988717077071584,-0.0004053603665237088,0.56006628003314,0.5650349558967046,0.4576083954708644,0.46140449845472364
2013-07-22,0.0013210786704883225,0.0038365962765153157,0.5885114609223971,0.5895370774623838,0.7909417288041978,0.7879970506483123
2013-07-23,-0.0025635377402749163,0.0023855040283705027,0.33830433581883457,0.36267397791325107,0.6951118475559238,0.692872686724791
2013-07-24,-0.0045283866016569176,0.0025760271475893646,0.25214029273681304,0.2683369338166605,0.7064346865506766,0.7066983218391938
2013-07-25,0.0018433261132503227,-0.002376586296632201,0.6147473073736537,0.6189442808579084,0.3004694835680751,0.3019410347028512
2013-07-26,0.00011806756597073015,0.0063784930134908385,0.5131179232256283,0.5185928635262569,0.8989229494614748,0.8974858946527053
2013-07-29,-0.004452918047306214,0.0010759544804847699,0.2562827948080641,0.27153039320553596,0.5887876277271472,0.589005895817899
2013-07-30,-0.0003361367866044016,-0.0017123578431896358,0.48494890914112126,0.49127867370493583,0.35100800883733774,0.3524606555586597
2013-07-31,-0.0008463023879369169,0.0001727215288870427,0.4476663904998619,0.46070237834639527,0.5103562551781275,0.5115356397248291
2013-08-01,0.011752704358478082,0.0028294849058378194,0.911902789284728,0.9116494200478049,0.7263186964926815,0.7244927856098244
2013-08-02,0.0009292302160085314,-0.006667672787473661,0.5614471140568904,0.5668147690016594,0.09721071527202431,0.09185787159551215
2013-08-05,-0.002190814749502138,0.005139607060572022,0.3615023474178404,0.3829815328557867,0.8572217619442143,0.8526762711614024
2013-08-06,-0.006449356702492516,-0.0015387753687758604,0.19994476663904998,0.19856920666773545,0.3620546810273405,0.3663089774771541
2013-08-07,-0.004523009533880259,0.0038919806676315904,0.2524164595415631,0.2685632991716309,0.7939795636564485,0.791145248380407
2013-08-08,0.00316803720210804,0.0025449367982412416,0.6768848384424192,0.6875580657607081,0.7050538525269263,0.7044680532138015
2013-08-09,-0.00428623191336537,0.0030058401630820744,0.2612537972935653,0.2787086444673109,0.7409555371444352,0.7364565992629847
2013-08-12,-0.0018634697324633905,-0.002966174933758944,0.3816625241645954,0.4013330125983236,0.2623584645125656,0.2608708469067445
2013-08-13,0.0020623261353298608,-0.003408894966266493,0.6235846451256559,0.6309212846051946,0.23032311516155757,0.2326064371814608
2013-08-14,-0.005899947099796604,-0.0019783882219368966,0.2132007732670533,0.21633444665991466,0.32974316487158245,0.33173120188166966
2013-08-15,-0.015094448819900363,-2.6251213403216976e-05,0.0695940347970174,0.06204948719326984,0.49019607843137253,0.49425515266122394
2013-08-16,-0.0040199514954165644,0.006827564590915353,0.2703673018503176,0.2905322934871457,0.9132836233084783,0.9103110467216735
2013-08-19,-0.006627661829092318,-0.0017880219804393364,0.19331676332504832,0.19315496543585484,0.34631317315658655,0.34650181231510735
2013-08-20,0.003104029226432648,0.0004398861030813201,0.6741231703949185,0.6844685866470879,0.5332780999723833,0.5346863353163347
2013-08-21,-0.006506253339285358,0.006594629878035157,0.19690693178679922,0.19682330057057193,0.9072079536039768,0.9038636012092175
2013-08-22,0.007872557871475469,-0.005754556212029127,0.8378900856117095,0.8491084292113821,0.12703673018503175,0.12038026404299398
2013-08-23,0.0032293580382746837,0.000987549291175687,0.6796465064899199,0.6904949008063425,0.5805026235846451,0.5815570905158483
2013-08-26,-0.004757723101997058,0.00243317029160718,0.2435791217895609,0.25884849614481664,0.6964926815796741,0.6963669000860124
2013-08-27,-0.016711423101121847,-0.0004688258709337532,0.05550952775476388,0.052097180267275105,0.4504280585473626,0.4559306865055417
2013-08-28,0.002033993437030479,0.0010436653598448775,0.6205468102734052,0.6293846354579395,0.5857497928748965,0.586289967757351
2013-08-29,0.0012515927771571576,-0.004196437113844499,0.5851974592653963,0.5855444962519137,0.1864125932062966,0.18800552072584029
2013-08-30,-0.0038892510645736717,-0.007346684015198998,0.27699530516431925,0.2964955428988333,0.07705053852526926,0.07498294824089509
2013-09-03,0.0034456913550210974,-0.003421569846028659,0.6895885114609224,0.7006747101211721,0.2300469483568075,0.23183084219372332
2013-09-04,0.007374304056621812,-0.0011328277303463623,0.8246340789837061,0.8374472117853029,0.3940900303783485,0.39956334845156094
2013-09-05,0.0004992476675288423,0.002097452488356936,0.5368682684341343,0.5413994344206468,0.6757801712234189,0.6712758186886132
2013-09-06,-0.0006554542121562643,-0.0061708026350445165,0.4620270643468655,0.47210783292160163,0.11212372272852802,0.10647532676378821
2013-09-09,0.009233398267031621,0.004326030128001132,0.8655067660867164,0.8760956016167001,0.8163490748412041,0.8145711533072887
2013-09-10,0.006609056612863913,0.006423670244851658,0.8028169014084507,0.8173800289692122,0.9008561170947252,0.8988513697784819
2013-09-11,0.0023377507418799884,0.0007031581800630806,0.6384976525821596,0.6456502708989633,0.5523336095001381,0.5573507189333533
2013-09-12,-0.004096025699740274,0.0037881203307745725,0.26815796741231707,0.28710972373833377,0.788180060756697,0.7852118768455509
2013-09-13,0.0020011177811649333,-0.0011710422912565024,0.6191659762496547,0.6275967281550314,0.39022369511184757,0.39638629674173564
2013-09-16,0.004967124423882306,0.004611747354001962,0.7495167080916874,0.7641466895525214,0.8329190831262082,0.8287991438501996
2013-09-17,0.003498985724613774,-0.0015219699744017975,0.6915216790941728,0.7031388899499039,0.36343551505109084,0.3676623403225878
2013-09-18,0.011394237686477295,0.0015749189715509565,0.9063794531897266,0.907493270150251,0.6315934824634079,0.6301723577692326
2013-09-19,-0.0025545380204200544,0.012364113058491099,0.33940900303783483,0.3631563582772587,0.983706158519746,0.9822052746737818
2013-09-20,-0.007952937834785996,0.0009050944593901849,0.1604529135597901,0.15783303445510344,0.5741507870753936,0.5745748660799567
2013-09-23,-0.005440642813889554,0.00010701158064780253,0.22369511184755592,0.23249717608272125,0.5051090858878763,0.5058298817271454
2013-09-24,-0.0033104053696703713,-0.002555879927442508,0.30350731842032586,0.324148828504637,0.2891466445733223,0.28905253956520727
2013-09-25,-0.00345310902631621,-0.001929514318950283,0.2988124827395747,0.3171457577779701,0.33526650096658384,0.3354922737709495
2013-09-26,0.0027694819760594545,0.003426551366291968,0.6575531621099144,0.6679292967563053,0.7663628831814416,0.763564807781067
2013-09-27,-0.0047920055353820245,-0.0022018696391182843,0.24192212096106047,0.25745796735191373,0.31206848936757803,0.31481989948507894
2013-09-30,-0.006757363853129447,0.0007679681179096923,0.19027892847279756,0.18932087930328542,0.5611709472521403,0.5628962972327647
2013-10-01,0.007256840811468288,0.002282068842029515,0.8193869096934548,0.8345423994245993,0.6862745098039216,0.6852112744415271
2013-10-02,-0.0013767757422793589,-5.5418609845437974e-05,0.4117647058823529,0.4293703816375068,0.48605357636012153,0.49172217886591396
2013-10-03,-0.009729856372491482,0.0050689005190179,0.12620822977078155,0.12192772257942147,0.8536315934824634,0.8496545036191488
2013-10-04,0.006318582832345365,0.0025156535769849976,0.7937033968516984,0.8090209729396314,0.7020160176746755,0.7023581112252704
2013-10-07,-0.009252631408758096,-0.0039040580918646302,0.13256006628003314,0.13046969811731604,0.2032587682960508,0.20371289481979477
2013-10-09,-0.012544892072416288,0.002144631117338154,0.09223971278652306,0.08389930164713746,0.6785418392709196,0.6748681149111486
2013-10-10,0.020885739010898,-0.005655545609597899,0.9790113228389947,0.9662603364693112,0.13173156586578294,0.1239259900728447
2013-10-11,0.005556711745388738,0.0005531600716984165,0.7702292184479426,0.7849850620165879,0.5401822700911351,0.5444615941896654
2013-10-14,0.003356557273350062,0.0023007348648408253,0.6857221761944214,0.6965147367524094,0.6876553438276719,0.6866017714344586
2013-10-15,-0.0077986734856972505,0.00021546758210227605,0.16349074841204086,0.16152789913072035,0.5150510908588788,0.5152458212279564
2013-10-16,0.013022920435193805,-0.0026416498208544294,0.9295774647887324,0.9245063468139685,0.28224247445457057,0.28300805665070694
2013-10-17,0.0060114305417985885,0.000133924626760665,0.7856945595139464,0.7997080177885031,0.5064899199116266,0.5081670842795152
2013-10-18,0.005817521591684224,0.010710735425708374,0.779895056614195,0.7935689700201044,0.9740403203534935,0.9716118176147487
2013-10-21,-0.0006181516623338413,0.0011738617196094278,0.4647887323943662,0.4743427036670798,0.5976249654791495,0.5972063937424381
2013-10-22,0.005011232367688735,-0.00035786089358901414,0.7525545429439381,0.7657761726932776,0.46092239712786526,0.4655076155255603
2013-10-23,-0.005445637111975245,0.007547424231313701,0.22341894504280585,0.23231479602789573,0.9293012979839823,0.9276846887610197
2013-10-24,0.002542954672417078,0.00025904707497295454,0.647887323943662,0.6563669815324122,0.5178127589063795,0.5190265594604027
2013-10-25,0.0036753305208361816,0.0017486904814915975,0.6984258492129246,0.7111685457334274,0.6459541563104115,0.6440958909452907
2013-10-28,0.0006189326472984726,0.00017660042458949145,0.5448771057718862,0.5485144161964796,0.5109085887876277,0.5118723721986564
2013-10-29,0.004858777342155673,-0.0010790928901680704,0.7448218724109362,0.7600946847532292,0.4007180336923502,0.40404543343189325
2013-10-30,-0.0055977335665078004,-0.0032789963880474424,0.21844794255730463,0.22683104518675265,0.23916045291355978,0.2406635906736872
2013-10-31,-0.0045566544398768505,-0.001307206530805852,0.25131179232256284,0.26714984689489335,0.3775200220933444,0.38514076647238427
2013-11-01,0.0021893305402711167,-0.01048654948334532,0.6302126484396575,0.6377608819419813,0.03175918254625794,0.029596488136481462
2013-11-04,0.002854315506159672,-0.006255272718037587,0.6611433305716653,0.6721847366273556,0.10853355426677713,0.10384349540874713
2013-11-05,-0.0035194147202787796,0.0017814999015542323,0.2943938138635736,0.3139327241589904,0.6481634907484121,0.646697597321013
2013-11-06,0.0035465848403490787,-0.0031723727549464995,0.6940071803369235,0.7053250585127431,0.247997790665562,0.24742416719522087
2013-11-07,-0.013980319871533274,0.0034131846369341652,0.07787903893951947,0.07050329462087646,0.7655343827671914,0.7627351079033324
2013-11-08,0.012628324920325647,-0.008011646583568932,0.9243302954984811,0.9207999958643387,0.06213753106876554,0.06144487815130951
2013-11-11,1.2786193034412222e-05,-0.004495572591168087,0.5056614194973764,0.512267428055189,0.17343275338304337,0.17296134048023554
2013-11-12,-0.00308308931755845,0.004668763142611211,0.31262082297707816,0.33554788068354224,0.836233084783209,0.8315270823727433
2013-11-13,0.007352868848560865,0.0023621044226331375,0.8229770781552057,0.8369216887401838,0.692350179508423,0.691148897327962
2013-11-14,0.004115712948512161,0.003769278467029812,0.7180336923501796,0.7303831752694483,0.7873515603424468,0.7841218450055173
2013-11-15,0.003503262401942581,-0.0029373208717414236,0.692350179508423,0.7033358793204412,0.2634631317315659,0.262791278898042
2013-11-18,-0.004414936295443194,0.002678916597016256,0.2579397956365645,0.27315092782918937,0.7144435238884286,0.7140057408618246
2013-11-19,-0.0027549391495391568,0.0015913128830001635,0.328086164043082,0.352513244831676,0.6329743164871583,0.6314959579182695
2013-11-20,-0.004352119868099807,0.004736185602494312,0.2595967964650649,0.2758506593257343,0.8389947528307098,0.8347057243668469
2013-11-21,0.007385821548817405,-0.009815970518836802,0.8249102457884562,0.8377287491897398,0.03811101905550953,0.03597584093828072
2013-11-22,0.0042393066280906775,0.002904951781401911,0.7232808616404308,0.735560175394985,0.7307373653686827,0.7296550178825965
2013-11-25,-0.0019740246591782506,0.006038741639149592,0.37586302126484394,0.39508507419269834,0.8873239436619719,0.8866462763869926
2013-11-26,-0.0005600906364346611,-0.0017479684636503884,0.467826567246617,0.47782423470514124,0.34907484120408727,0.34965013192324146
2013-11-27,0.0017721148055222468,0.003046811570573221,0.6125379729356532,0.6150019971867866,0.7431648715824358,0.7391859401759155
2013-11-29,-0.0014958823290549279,0.0027426833436700097,0.40430820215410107,0.42243580898724775,0.7213476940071804,0.7184773318000863
2013-12-02,-0.003432607406654925,-0.0013067449985334682,0.29936481634907486,0.31814449417203655,0.37779618889809446,0.385178678253757
2013-12-03,-0.003907839863832111,-0.00309397454840569,0.275890637945319,0.2956410348103855,0.2540734603700635,0.25247913408456096
2013-12-04,-0.0020142273417252934,0.0036613442777538702,0.371996685998343,0.39282538612681306,0.7807235570284452,0.7777970173555416
2013-12-05,-0.005058899685018594,-0.000232603532873975,0.23363711681855842,0.24687875514887964,0.4727975697321182,0.4763492232632168
2013-12-06,0.01046531100493738,0.006212516749699667,0.892018779342723,0.8954440167140831,0.8931234465617233,0.8923182005719243
2013-12-09,0.0011055673760124853,0.002749069069700103,0.5755316210991439,0.577100477932847,0.7219000276166805,0.7189226877215853
2013-12-10,-0.003894608767595546,0.002536365005571722,0.2767191383595692,0.29624903789655915,0.7045015189174261,0.7038513625465337
2013-12-11,-0.012091281546545485,0.001840241371095251,0.09776304888152444,0.08884427936940159,0.6539629936481635,0.6513332173051525
2013-12-12,-0.00448757225109484,0.0016502154691108888,0.2540734603700635,0.2700596215483723,0.6382214857774096,0.6362346341354836
2013-12-13,-0.0008112991584443749,-0.00248111431696008,0.4507042253521127,0.4627902117322341,0.2935653134493234,0.29438586764939656
2013-12-16,0.005590268257457725,-0.0007585252501521708,0.7716100524716929,0.786110841306764,0.4258492129246065,0.43110338610897014
2013-12-17,-0.0038156898083099083,0.0017987872840011531,0.2792046396023198,0.299897788921025,0.6503728251864126,0.6480648530182704
2013-12-18,0.015801022137235686,0.0006856672119341751,0.9577464788732394,0.9449144852372806,0.5512289422811378,0.5558514853515083
2013-12-19,-0.0012899813003322278,-0.006207581664195461,0.4164595415631041,0.43444988614274116,0.11074288870477769,0.10532176666816528
2013-12-20,0.004097271568752215,-0.002052746567269729,0.7172051919359294,0.7296026175198995,0.3217343275338304,0.32605145440338024
2013-12-23,0.0045941450142675646,0.0017336429519668795,0.7384700359016846,0.7499003958067176,0.6451256558961613,0.6428997011774124
2013-12-24,0.0022016204323675372,0.0016541687583987732,0.6310411488539077,0.6384184487105302,0.6384976525821596,0.6365517107809326
2013-12-26,0.004024420749193581,-0.0022190682628851935,0.7136150234741784,0.7264985231615732,0.31096382214857776,0.31353851766677276
2013-12-27,-0.0010465248825459674,0.0021048758078420072,0.4335818834576084,0.4488020597739375,0.6763325048329191,0.6718424382696349
2013-12-30,-0.0008891538339531749,0.004018432465055103,0.44407622203811103,0.4581492079745444,0.8019884009942005,0.7981977565411995
2013-12-31,0.003241972477173052,0.004420601252513537,0.6804750069041701,0.6910962475032383,0.8238055785694559,0.819384215099029
2014-01-02,-0.009611296888567685,-0.003063844151986295,0.12786523059928195,0.12398191227599246,0.256006628003314,0.25444073030329883
2014-01-03,-0.0010429043920991052,-0.007217323881552878,0.43413421706710853,0.4490165389152668,0.0811930405965203,0.07794394316914723
2014-01-06,-0.0032248111256979314,-0.005100029790982967,0.307925987296327,0.3284062688011082,0.1499585749792875,0.14562932559698744
2014-01-07,0.005353461503452545,0.0027210728326726224,0.7627727147196907,0.778029299996206,0.7177575255454295,0.7169668624481147
2014-01-08,-0.0009221153753895797,-0.001064595882385455,0.4407622203811102,0.4561874959093646,0.40292736813035074,0.4052575125638545
2014-01-09,-0.00036163532842432036,-0.003182762665268905,0.4827395747031207,0.48974531761135104,0.2471692902513118,0.24675957887400385
2014-01-10,0.0015941466185168047,0.0026619582922709534,0.6023198011599006,0.605052759916063,0.7130626898646782,0.7128091404366651
2014-01-13,-0.013365850330732506,0.0048264211563503094,0.0820215410107705,0.07585296658022594,0.843965755316211,0.8388804212687027
2014-01-14,0.010049992247995585,-5.6845103503439315e-05,0.8818006075669704,0.8893886178496776,0.48577740955537146,0.4915983085158143
2014-01-15,0.004443005262743727,-2.947800752733408e-05,0.731842032587683,0.7438868677827803,0.48991991162662246,0.49397491196146937
2014-01-16,-0.0020579123583643103,-0.004991933017630879,0.36951118475559236,0.3903776409716255,0.15575807787903895,0.15022422181398695
2014-01-17,-0.00461266419195358,0.0014543825159417222,0.24882629107981222,0.26481234771022083,0.623860811930406,0.620379604871157
2014-01-21,0.002060028370879175,-0.005000385618823498,0.6230323115161558,0.6307968088415866,0.15492957746478872,0.1498604210581175
2014-01-22,-0.00013518382217033353,0.0008253544167590777,0.4957194145263739,0.5033680592170308,0.5669704501518917,0.567793225625375
2014-01-23,-0.009639208636509427,-0.0011667801506229048,0.12731289698978182,0.12349436330227628,0.3907760287213477,0.39674019847679076
2014-01-24,-0.021806305299279335,0.010863290792411663,0.030654515327257662,0.03220998144786555,0.9756973211819939,0.9728308650710268
2014-01-27,-0.005598105725277843,-2.2399327456007717e-06,0.21817177575255453,0.22681779381279762,0.4932339132836233,0.49634058944565984
2014-01-28,0.005411991750493575,-0.0008914758450556633,0.7652582159624414,0.7800566095359062,0.41452637392985364,0.41981995170270403
2014-01-29,-0.010971587780434456,-0.0013549188882494604,0.11046672190002761,0.10283303597314038,0.3744821872410936,0.38122935201651426
2014-01-30,0.010494160500279709,0.00033939408225985585,0.8925711129522231,0.8958483929293783,0.5247169290251312,0.5259908608857591
2014-01-31,-0.007196174086188872,-0.007255166393539522,0.18061309030654515,0.17697890109240094,0.08008837337752002,0.07706597501334812
2014-02-03,-0.02380648857642507,-0.005140101160605823,0.02540734603700635,0.02732120641328148,0.14747307373653687,0.14395755129858687
2014-02-04,0.00690215981114293,0.002808178281910576,0.8116542391604529,0.8253911577360541,0.7249378624689312,0.7230238902616846
2014-02-05,-0.002740166280595085,-0.0005962010044812053,0.32974316487158245,0.3532906890086054,0.43855288594310965,0.4449791102504261
2014-02-06,0.01165317058143722,0.0015001190750974591,0.9107981220657277,0.9105208485370662,0.6266224799779067,0.624107809651258
2014-02-07,0.012504309632358424,0.004284589185191945,0.9223971278652306,0.9195842360281342,0.8146920740127037,0.8124294979680946
2014-02-10,0.0008581209313155394,0.0020799160777741073,0.5573046119856393,0.5626419883444096,0.6738470035901685,0.6699352229617119
2014-02-11,0.010291492072316468,0.002042990596474732,0.8884286108809721,0.8929636683219944,0.6710853355426678,0.6671030601456818
2014-02-12,-0.0009791825196593831,-0.0004385446933603227,0.43772438552885945,0.45279593320026934,0.45429439381386355,0.4585411139043202
2014-02-13,0.005083328106838185,-0.003514376581379111,0.7547638773819387,0.7684147280358269,0.22535211267605634,0.2262093587521055
2014-02-14,0.004087805513609808,0.006583487852858924,0.716376691521679,0.7292011358997821,0.9066556199944766,0.9035442952433522
2014-02-18,0.00044791952062027147,0.0019556640384642446,0.5330019331676332,0.5383401785023365,0.6633526650096658,0.6603555627510991
2014-02-19,-0.007255745645134495,0.004268512667681789,0.17812758906379453,0.1753760867931993,0.8135874067937034,0.8115933065866832
2014-02-20,0.005303457954995517,-0.0022157268309942945,0.7613918806959403,0.7762816650657851,0.31123998895332783,0.31378724110847744
2014-02-21,-0.002630450545119562,-0.0005926871288185849,0.33499033416183377,0.35910036560278713,0.4388290527478597,0.44528054385093396
2014-02-24,0.005457571680392952,0.001301794824275232,0.7669152167909418,0.7816217301706998,0.6097763048881525,0.607837280785366
2014-02-25,-0.002058474548713146,-5.748884066230854e-05,0.3692350179508423,0.3903461932213554,0.4855012427506214,0.4915424095973674
2014-02-26,-0.0006881841298138666,0.000808182708697985,0.4592653962993648,0.47014827423371064,0.5647611157138912,0.5663293010289405
2014-02-27,0.004225997536478047,-0.0045966113752935345,0.7230046948356808,0.7350072295999264,0.16873791770229218,0.16811066287159188
2014-02-28,0.002068940409399594,0.0019423572433850994,0.623860811930406,0.6312794528045713,0.6628003314001657,0.6593213580633335
2014-03-03,-0.008115750072393284,0.005136975415334216,0.15658657829328915,0.15404320741649835,0.8569455951394642,0.8525647606253393
2014-03-04,0.014442438804203291,-0.002822842696608665,0.9466998066832367,0.9360381841504365,0.272024302678818,0.2705032662528051
2014-03-05,-0.0007632366216030496,0.0003821776760596907,0.4531897265948633,0.4656601175912641,0.5283070974868821,0.5296951840748927
2014-03-06,0.001007049624918592,-0.00042844715200097413,0.5686274509803921,0.5713652706404577,0.45567522783761394,0.45941211380876823
2014-03-07,-0.00017193929482279028,0.009421439298554343,0.49295774647887325,0.501156659083555,0.9577464788732394,0.9586381624019674
2014-03-10,-0.0011732375131579896,0.0012034906603138812,0.42308754487710576,0.4413140995828203,0.6009389671361502,0.5996772790732624
2014-03-11,-0.00580498084715434,9.371207233972488e-05,0.21458160729080364,0.21957620495260488,0.504004418668876,0.5046748126772546
2014-03-12,-0.0004047595487284899,-0.0014179177929629474,0.4785970726318696,0.48715271215792505,0.3692350179508423,0.37608908307815125
2014-03-13,-0.01247997556782212,0.0034252458561869646,0.09306821320077327,0.08458391705128697,0.7660867163766916,0.7634838642426355
2014-03-14,-0.0035356502893836616,-0.002738736876179348,0.2938414802540735,0.3131499658879527,0.2772714719690693,0.2762626460124442
2014-03-17,0.008857833823100465,0.0035105434889179453,0.8580502623584645,0.8692970961570183,0.7699530516431925,0.7687304742418295
2014-03-18,0.006483798373534693,0.0010542088657943497,0.7992267329466998,0.8138277182890596,0.5865782932891467,0.5871774150660114
2014-03-19,-0.006860408968673001,0.00038636356198594083,0.18779342723004694,0.18633627226646157,0.5288594310963822,0.5300574358379683
2014-03-20,0.005312450215583252,-0.007967598356443745,0.7616680475006904,0.7765970142823537,0.06324219828776581,0.062260165801807696
2014-03-21,-0.003646863988547251,-0.002611185053165857,0.288041977354322,0.30783045313071666,0.28417564208782103,0.28514590275191876
2014-03-24,-0.00558646483130172,0.001058796753762257,0.21900027616680476,0.22723267213244766,0.5871306268986468,0.5875633959564222
2014-03-25,0.0036843869768837375,0.003216526040117678,0.6987020160176747,0.711575760963015,0.7550400441866888,0.7502874086322437
2014-03-26,-0.007734820826814541,-0.0013584069607743702,0.16542391604529136,0.16308752059687598,0.3739298536315935,0.3809440184458411
2014-03-27,-0.0026117752159155513,-0.0025973828104909375,0.33664733499033417,0.3600954634143787,0.28555647611157137,0.28611777634048796
2014-03-28,0.003919605371471161,-0.002878842559467033,0.7089201877934272,0.721974818520672,0.26843413421706713,0.26671231823791564
2014-03-31,0.0071829875128581805,0.0008633821083236504,0.8180060756697045,0.8326844494765583,0.5702844518088925,0.5710307936976997
2014-04-01,0.006304804172274949,0.0017452600764370687,0.7934272300469484,0.8086137797197843,0.6454018227009114,0.6438233567850817
2014-04-02,0.0021393799598999653,0.0015135150018655314,0.628003314001657,0.6350804581067113,0.6277271471969069,0.6251969314076924
2014-04-03,-0.0018369690849491514,-0.001849485847690065,0.3830433581883458,0.4028378756125718,0.34023750345208503,0.34169754094688143
2014-04-04,-0.013326426797252494,-0.0031504550303752773,0.08257387462027065,0.07621485661702554,0.24910245788456228,0.24883022927881854
2014-04-07,-0.01151819620408828,-0.0013600392260371928,0.1052195526097763,0.09566518702245434,0.3736536868268434,0.38081052393236375
2014-04-08,0.0030336541082387845,0.0029207066521077323,0.6708091687379177,0.681043727909249,0.7321181993924331,0.7307246990001871
2014-04-09,0.010149155470027076,0.003728330398178422,0.8845622756144711,0.8908751035948324,0.7851422259044463,0.7817385004447153
2014-04-10,-0.021815851609325736,0.004545100502052602,0.030378348522507596,0.03218375601678119,0.8301574150787076,0.8255637513747294
2014-04-11,-0.010241943611835893,0.002340792832084551,0.11764705882352941,0.11353956530617741,0.6904170118751726,0.6895741139778361
2014-04-14,0.007473824278802111,-0.0028181870653293845,0.8273957470312069,0.8398607809279861,0.27230046948356806,0.2708200142792478
2014-04-15,0.006024695645764915,-0.002022448634398395,0.7862468931234465,0.8001205484010367,0.32504832919083126,0.32835946458702425
2014-04-16,0.009723984076827652,-0.0002931597453079958,0.8740679370339686,0.8843128961821513,0.4669980668323668,0.47110428270850235
2014-04-17,0.0006530398351554392,0.0011716102463858393,0.5465341066003866,0.5505368363872926,0.5973487986743994,0.5970184238054994
2014-04-21,0.0030581317836340513,-0.000777025284000713,0.6721900027616681,0.6822382730279004,0.4244683789008561,0.42952859209996463
2014-04-22,0.00337390512418933,-0.001383431008415893,0.6871030102181718,0.6973281611330229,0.3722728528030931,0.3788994816393175
2014-04-23,-0.0029256507344605576,0.0011702755831685834,0.31897265948632975,0.34361394289241054,0.5967964650648993,0.5969069821983073
2014-04-24,0.0010056044033923787,0.0007429511666564785,0.5683512841756421,0.5712809199062179,0.5575807787903894,0.5607575148571167
2014-04-25,-0.008839228615440141,0.0010062682281078662,0.14222590444628555,0.13848712136201735,0.5821596244131455,0.5831376287916599
2014-04-28,0.0025209272905638482,0.0007025378477001979,0.6462303231151616,0.655227491196851,0.552057442695388,0.557297565543463
2014-04-29,0.004039576632695025,0.000966025569992175,0.7149958574979287,0.7271470050373818,0.5796741231703949,0.5797375969116401
2014-04-30,0.002277665930762774,-0.0027558999187414896,0.636012151339409,0.6424701073221114,0.2764429715548191,0.27508098107117007
2014-05-01,-0.0008531556162707954,0.004093906487481275,0.44711405689036177,0.4602938398610507,0.8064070698702016,0.8023175883290382
2014-05-02,-0.0020592389018094046,0.0002046781757340944,0.3689588511460922,0.3903034390729414,0.5131179232256283,0.5143094917219214
2014-05-05,0.001159583710401286,0.00020474853473067297,0.5793979563656448,0.5802321900766474,0.5133940900303784,0.5143155979797467
2014-05-06,-0.009738915333929543,0.00031573554550874813,0.1259320629660315,0.12177255528349121,0.5225075945871306,0.523941146500606
2014-05-07,0.004890870999094788,0.004014482108550065,0.7462027064346866,0.7613022645765022,0.8014360673847004,0.7979802810572942
2014-05-08,-0.002084453104724902,-0.0012843134473063166,0.36785418392709196,0.3888944827113923,0.380005523336095,0.3870230046389401
2014-05-09,0.0008084393229403431,-0.004777493738720421,0.5548191107428887,0.5597187560688628,0.1623860811930406,0.15971287523668792
2014-05-12,0.008916372300377012,-0.005979377773959587,0.859983429991715,0.8703872501886125,0.11930405965202982,0.11267314579916218
2014-05-13,-0.00028821508365546236,-0.0002089848409000062,0.48743441038387186,0.494161070668539,0.4747307373653687,0.47839642569350727
2014-05-14,-0.005421973436955587,-0.00335340665971171,0.22452361226180614,0.23318024679335098,0.23308478320905826,0.23602402493291413
