,S&P 500,EUR/USD
Ticker,^GSPC,EURUSD=X
Date,,
2012-04-19,1376.9200439453125,1.311991572380066
2012-04-20,1378.530029296875,1.314578652381897
2012-04-23,1366.93994140625,1.3204805850982666
2012-04-24,1371.969970703125,1.3152011632919312
2012-04-25,1390.68994140625,1.3197835683822632
2012-04-26,1399.97998046875,1.323276400566101
2012-04-27,1403.3599853515625,1.319087266921997
2012-04-30,1397.9100341796875,1.3241524696350098
2012-05-01,1405.8199462890625,1.3239772319793701
2012-05-02,1402.31005859375,1.3239772319793701
2012-05-03,1391.5699462890625,1.3147515058517456
2012-05-04,1369.0999755859375,1.3156163692474365
2012-05-07,1369.5799560546875,1.297033667564392
2012-05-08,1363.719970703125,1.306165099143982
2012-05-09,1354.5799560546875,1.299545168876648
2012-05-10,1357.989990234375,1.2936609983444214
2012-05-11,1353.3900146484375,1.2934937477111816
2012-05-14,1338.3499755859375,1.289989709854126
2012-05-15,1330.6600341796875,1.283202886581421
2012-05-16,1324.800048828125,1.273560881614685
2012-05-17,1304.8599853515625,1.2730745077133179
2012-05-18,1295.219970703125,1.269841194152832
2012-05-21,1315.989990234375,1.2773023843765259
2012-05-22,1316.6300048828125,1.281065821647644
2012-05-23,1318.8599853515625,1.2664639949798584
2012-05-24,1320.6800537109375,1.2561235427856445
2012-05-25,1317.8199462890625,1.2536041736602783
2012-05-29,1332.4200439453125,1.2525050640106201
2012-05-30,1313.3199462890625,1.2478163242340088
2012-05-31,1310.3299560546875,1.2374706268310547
2012-06-01,1278.0400390625,1.2362467050552368
2012-06-04,1278.1800537109375,1.2402331829071045
2012-06-05,1285.5,1.2509382963180542
2012-06-06,1315.1300048828125,1.2462612390518188
2012-06-07,1314.989990234375,1.2573871612548828
2012-06-08,1325.6600341796875,1.2570710182189941
2012-06-11,1308.9300537109375,1.2645422220230103
2012-06-12,1324.1800537109375,1.2478163242340088
2012-06-13,1314.8800048828125,1.2504688501358032
2012-06-14,1329.0999755859375,1.2573871612548828
2012-06-15,1342.8399658203125,1.262785792350769
2012-06-18,1344.780029296875,1.27048659324646
2012-06-19,1357.97998046875,1.2597631216049194
2012-06-20,1355.68994140625,1.2680699825286865
2012-06-21,1325.510009765625,1.2680699825286865
2012-06-22,1335.02001953125,1.255177617073059
2012-06-25,1313.719970703125,1.2537612915039062
2012-06-26,1319.989990234375,1.2504688501358032
2012-06-27,1331.8499755859375,1.248751163482666
2012-06-28,1329.0400390625,1.2473493814468384
2012-06-29,1362.1600341796875,1.2440905570983887
2012-07-02,1365.510009765625,1.2655184268951416
2012-07-03,1374.02001953125,1.2581782341003418
2012-07-05,1367.5799560546875,1.2516272068023682
2012-07-06,1354.6800537109375,1.2391574382781982
2012-07-09,1352.4599609375,1.227144479751587
2012-07-10,1341.469970703125,1.2318304777145386
2012-07-11,1341.449951171875,1.2256402969360352
2012-07-12,1334.760009765625,1.2247247695922852
2012-07-13,1356.780029296875,1.2192742824554443
2012-07-16,1353.6400146484375,1.2248897552490234
2012-07-17,1363.6700439453125,1.2268433570861816
2012-07-18,1372.780029296875,1.2295585870742798
2012-07-19,1376.510009765625,1.2277470827102661
2012-07-20,1362.6600341796875,1.2276867628097534
2012-07-23,1350.52001953125,1.2127091884613037
2012-07-24,1338.31005859375,1.212415099143982
2012-07-25,1337.8900146484375,1.2061853408813477
2012-07-26,1360.02001953125,1.2140341997146606
2012-07-27,1385.969970703125,1.2280486822128296
2012-07-30,1385.300048828125,1.230466365814209
2012-07-31,1379.3199462890625,1.2259409427642822
2012-08-01,1375.3199462890625,1.2294074296951294
2012-08-02,1365.0,1.2241400480270386
2012-08-03,1390.989990234375,1.218026876449585
2012-08-06,1394.22998046875,1.2428536415100098
2012-08-07,1401.3499755859375,1.2390038967132568
2012-08-08,1402.219970703125,1.2386969327926636
2012-08-09,1402.800048828125,1.237332820892334
2012-08-10,1405.8699951171875,1.2294074296951294
2012-08-13,1404.1099853515625,1.2277169227600098
2012-08-14,1403.9300537109375,1.2327415943145752
2012-08-15,1405.530029296875,1.2325897216796875
2012-08-16,1415.510009765625,1.2289540767669678
2012-08-17,1418.1600341796875,1.2357884645462036
2012-08-20,1418.1300048828125,1.233258605003357
2012-08-21,1413.1700439453125,1.2353304624557495
2012-08-22,1413.489990234375,1.2476606369018555
2012-08-23,1402.0799560546875,1.2534469366073608
2012-08-24,1411.1300048828125,1.2561235427856445
2012-08-27,1410.43994140625,1.250437617301941
2012-08-28,1409.300048828125,1.250156283378601
2012-08-29,1410.489990234375,1.257228970527649
2012-08-30,1399.47998046875,1.2531328201293945
2012-08-31,1406.5799560546875,1.2510946989059448
2012-09-04,1404.93994140625,1.2586532831192017
2012-09-05,1403.43994140625,1.2534469366073608
2012-09-06,1432.1199951171875,1.2602394819259644
2012-09-07,1437.9200439453125,1.2632642984390259
2012-09-10,1429.0799560546875,1.2795906066894531
2012-09-11,1433.56005859375,1.2761613130569458
2012-09-12,1436.56005859375,1.2851818799972534
2012-09-13,1459.989990234375,1.2903226613998413
2012-09-14,1465.77001953125,1.299376368522644
2012-09-17,1461.18994140625,1.3116475343704224
2012-09-18,1459.3199462890625,1.3110111951828003
2012-09-19,1461.050048828125,1.3046314716339111
2012-09-20,1460.260009765625,1.3058239221572876
2012-09-21,1460.1500244140625,1.2973533868789673
2012-09-24,1456.8900146484375,1.2968486547470093
2012-09-25,1441.5899658203125,1.2941633462905884
2012-09-26,1433.3199462890625,1.2900062799453735
2012-09-27,1447.1500244140625,1.2881617546081543
2012-09-28,1440.6700439453125,1.2913223505020142
2012-10-01,1444.489990234375,1.2809016704559326
2012-10-02,1445.75,1.2888258695602417
2012-10-03,1450.989990234375,1.2916558980941772
2012-10-04,1461.4000244140625,1.2923235893249512
2012-10-05,1460.9300537109375,1.3017443418502808
2012-10-08,1455.8800048828125,1.301574945449829
2012-10-09,1441.47998046875,1.2976900339126587
2012-10-10,1432.56005859375,1.2858428955078125
2012-10-11,1432.8399658203125,1.2858428955078125
2012-10-12,1428.5899658203125,1.293326497077942
2012-10-15,1440.1300048828125,1.2943308353424072
2012-10-16,1454.9200439453125,1.2968486547470093
2012-10-17,1460.9100341796875,1.3107877969741821
2012-10-18,1457.3399658203125,1.3116475343704224
2012-10-19,1433.18994140625,1.3069161176681519
2012-10-22,1433.8199462890625,1.3022528886795044
2012-10-23,1413.1099853515625,1.3070186376571655
2012-10-24,1408.75,1.2973533868789673
2012-10-25,1412.969970703125,1.2965123653411865
2012-10-26,1411.93994140625,1.2938284873962402
2012-10-31,1412.1600341796875,1.2962603569030762
2012-11-01,1427.5899658203125,1.2965123653411865
2012-11-02,1414.199951171875,1.2948336601257324
2012-11-05,1417.260009765625,1.2827913761138916
2012-11-06,1428.3900146484375,1.2802459001541138
2012-11-07,1394.530029296875,1.2808033227920532
2012-11-08,1377.510009765625,1.2759984731674194
2012-11-09,1379.8499755859375,1.274534821510315
2012-11-12,1380.030029296875,1.272394061088562
2012-11-13,1374.530029296875,1.2709709405899048
2012-11-14,1355.489990234375,1.2709709405899048
2012-11-15,1353.3299560546875,1.273236632347107
2012-11-16,1359.8800048828125,1.2784454822540283
2012-11-19,1386.8900146484375,1.2759497165679932
2012-11-20,1387.81005859375,1.276943564414978
2012-11-21,1391.030029296875,1.281443476676941
2012-11-23,1409.1500244140625,1.2875149250030518
2012-11-26,1406.2900390625,1.2965964078903198
2012-11-27,1398.93994140625,1.298701286315918
2012-11-28,1409.9300537109375,1.2938284873962402
2012-11-29,1415.949951171875,1.2953367233276367
2012-11-30,1416.1800537109375,1.2973533868789673
2012-12-03,1409.4599609375,1.299680233001709
2012-12-05,1409.280029296875,1.3099292516708374
2012-12-06,1413.93994140625,1.3070186376571655
2012-12-07,1418.0699462890625,1.2963443994522095
2012-12-10,1418.550048828125,1.2906056642532349
2012-12-11,1427.8399658203125,1.2938284873962402
2012-12-12,1428.47998046875,1.3013207912445068
2012-12-13,1419.449951171875,1.3066771030426025
2012-12-14,1413.5799560546875,1.3078734874725342
2012-12-17,1430.3599853515625,1.3165863752365112
2012-12-18,1446.7900390625,1.316482424736023
2012-12-19,1435.81005859375,1.323101282119751
2012-12-20,1443.68994140625,1.3215277194976807
2012-12-21,1430.1500244140625,1.323766827583313
2012-12-24,1426.6600341796875,1.3182003498077393
2012-12-26,1419.8299560546875,1.3180439472198486
2012-12-27,1418.0999755859375,1.3225764036178589
2012-12-28,1402.4300537109375,1.3250298500061035
2012-12-31,1426.18994140625,1.3227688074111938
2013-01-02,1462.4200439453125,1.3197835683822632
2013-01-03,1459.3699951171875,1.3182177543640137
2013-01-04,1466.469970703125,1.3032711744308472
2013-01-07,1461.8900146484375,1.3067454099655151
2013-01-08,1457.1500244140625,1.312508225440979
2013-01-09,1461.02001953125,1.3082326650619507
2013-01-10,1472.1199951171875,1.305483102798462
2013-01-11,1472.050048828125,1.327316164970398
2013-01-14,1470.6800537109375,1.3362016677856445
2013-01-15,1472.3399658203125,1.3377926349639893
2013-01-16,1472.6300048828125,1.330849051475525
2013-01-17,1480.93994140625,1.32908034324646
2013-01-18,1485.97998046875,1.3372559547424316
2013-01-22,1492.56005859375,1.3311502933502197
2013-01-23,1494.81005859375,1.331398367881775
2013-01-24,1494.8199462890625,1.330849051475525
2013-01-25,1502.9599609375,1.3369340896606445
2013-01-28,1500.1800537109375,1.3466018438339233
2013-01-29,1507.8399658203125,1.3446282148361206
2013-01-30,1501.9599609375,1.34916353225708
2013-01-31,1498.1099853515625,1.3568336963653564
2013-02-01,1513.1700439453125,1.3610997200012207
2013-02-04,1495.7099609375,1.3648709058761597
2013-02-05,1511.2900390625,1.3511687517166138
2013-02-06,1512.1199951171875,1.3581420183181763
2013-02-07,1509.3900146484375,1.3523930311203003
2013-02-08,1517.9300537109375,1.3389389514923096
2013-02-11,1517.010009765625,1.3368269205093384
2013-02-12,1519.4300537109375,1.340356707572937
2013-02-13,1520.3299560546875,1.3452069759368896
2013-02-14,1521.3800048828125,1.3444474935531616
2013-02-15,1519.7900390625,1.3352917432785034
2013-02-19,1530.93994140625,1.3347214460372925
2013-02-20,1511.949951171875,1.3395847082138062
2013-02-21,1502.4200439453125,1.327316164970398
2013-02-22,1515.5999755859375,1.3194352388381958
2013-02-25,1487.8499755859375,1.319591999053955
2013-02-26,1496.93994140625,1.3065063953399658
2013-02-27,1515.989990234375,1.3065917491912842
2013-02-28,1514.6800537109375,1.3150973320007324
2013-03-01,1518.199951171875,1.3059945106506348
2013-03-04,1525.199951171875,1.3016934394836426
2013-03-05,1539.7900390625,1.3036110401153564
2013-03-06,1541.4599609375,1.3048527240753174
2013-03-07,1544.260009765625,1.297858476638794
2013-03-08,1551.1800537109375,1.311131477355957
2013-03-11,1556.219970703125,1.2988024950027466
2013-03-12,1552.47998046875,1.3032711744308472
2013-03-13,1554.52001953125,1.3029316663742065
2013-03-14,1563.22998046875,1.2958402633666992
2013-03-15,1560.699951171875,1.3012362718582153
2013-03-18,1552.0999755859375,1.2892745733261108
2013-03-19,1548.3399658203125,1.2944984436035156
2013-03-20,1558.7099609375,1.2863887548446655
2013-03-21,1545.800048828125,1.2941633462905884
2013-03-22,1556.8900146484375,1.2904890775680542
2013-03-25,1551.68994140625,1.302405595779419
2013-03-26,1563.77001953125,1.2858428955078125
2013-03-27,1562.8499755859375,1.2860082387924194
2013-03-28,1569.18994140625,1.277791976928711
2013-04-01,1562.1700439453125,1.2805737257003784
2013-04-02,1570.25,1.2850167751312256
2013-04-03,1553.68994140625,1.2820513248443604
2013-04-04,1559.97998046875,1.2850167751312256
2013-04-05,1553.280029296875,1.2928247451782227
2013-04-08,1563.0699462890625,1.2992074489593506
2013-04-09,1568.6099853515625,1.3029316663742065
2013-04-10,1587.72998046875,1.3080273866653442
2013-04-11,1593.3699951171875,1.3055341243743896
2013-04-12,1588.8499755859375,1.311475396156311
2013-04-15,1552.3599853515625,1.3099292516708374
2013-04-16,1574.5699462890625,1.3054660558700562
2013-04-17,1552.010009765625,1.3178702592849731
2013-04-18,1541.6099853515625,1.3034920692443848
2013-04-19,1555.25,1.3053126335144043
2013-04-22,1562.5,1.3055682182312012
2013-04-23,1578.780029296875,1.306165099143982
2013-04-24,1578.7900390625,1.2994438409805298
2013-04-25,1585.1600341796875,1.3017443418502808
2013-04-26,1582.239990234375,1.3007283210754395
2013-04-29,1593.6099853515625,1.3042571544647217
2013-04-30,1597.5699462890625,1.3095861673355103
2013-05-01,1582.699951171875,1.3168290853500366
2013-05-02,1597.5899658203125,1.3182177543640137
2013-05-03,1614.4200439453125,1.3065063953399658
2013-05-06,1617.5,1.3123359680175781
2013-05-07,1625.9599609375,1.3070186376571655
2013-05-08,1632.68994140625,1.3077024221420288
2013-05-09,1626.6700439453125,1.3161357641220093
2013-05-10,1633.699951171875,1.303441047668457
2013-05-13,1633.77001953125,1.2965291738510132
2013-05-14,1650.3399658203125,1.2988024950027466
2013-05-15,1658.780029296875,1.2937111854553223
2013-05-16,1650.469970703125,1.2882447242736816
2013-05-17,1667.469970703125,1.2883278131484985
2013-05-20,1666.2900390625,1.2835652828216553
2013-05-21,1669.1600341796875,1.2891082763671875
2013-05-22,1655.3499755859375,1.2919062376022339
2013-05-23,1650.510009765625,1.2842081785202026
2013-05-24,1649.5999755859375,1.2925074100494385
2013-05-28,1660.06005859375,1.2933933734893799
2013-05-29,1648.3599853515625,1.2846370935440063
2013-05-30,1654.4100341796875,1.294783353805542
2013-05-31,1630.739990234375,1.3043931722640991
2013-06-03,1640.4200439453125,1.2996464967727661
2013-06-04,1631.3800048828125,1.3072919845581055
2013-06-05,1608.9000244140625,1.3073433637619019
2013-06-06,1622.56005859375,1.3093289136886597
2013-06-07,1643.3800048828125,1.3245558738708496
2013-06-10,1642.81005859375,1.3224014043807983
2013-06-11,1626.1300048828125,1.3224014043807983
2013-06-12,1612.52001953125,1.3224014043807983
2013-06-13,1636.3599853515625,1.3339558839797974
2013-06-14,1626.72998046875,1.3367911577224731
2013-06-17,1639.0400390625,1.3348639011383057
2013-06-18,1651.81005859375,1.3363088369369507
2013-06-19,1628.9300537109375,1.3389928340911865
2013-06-20,1588.18994140625,1.329186201095581
2013-06-21,1592.4300537109375,1.323556661605835
2013-06-24,1573.0899658203125,1.3105300664901733
2013-06-25,1588.030029296875,1.313232183456421
2013-06-26,1603.260009765625,1.3079760074615479
2013-06-27,1613.199951171875,1.301337718963623
2013-06-28,1606.280029296875,1.3035939931869507
2013-07-01,1614.9599609375,1.3014055490493774
2013-07-02,1614.0799560546875,1.306762456893921
2013-07-03,1615.4100341796875,1.2978922128677368
2013-07-05,1631.8900146484375,1.2907721996307373
2013-07-08,1640.4599609375,1.2829065322875977
2013-07-09,1652.3199462890625,1.2871006727218628
2013-07-10,1652.6199951171875,1.278183937072754
2013-07-11,1675.02001953125,1.3187741041183472
2013-07-12,1680.18994140625,1.3097747564315796
2013-07-15,1682.5,1.3059945106506348
2013-07-16,1676.260009765625,1.3058750629425049
2013-07-17,1680.9100341796875,1.3151146173477173
2013-07-18,1689.3699951171875,1.3116990327835083
2013-07-19,1692.0899658203125,1.3110626935958862
2013-07-22,1695.530029296875,1.3159972429275513
2013-07-23,1692.3900146484375,1.3190349340438843
2013-07-24,1685.93994140625,1.3223315477371216
2013-07-25,1690.25,1.319087266921997
2013-07-26,1691.6500244140625,1.3274219036102295
2013-07-29,1685.3299560546875,1.3287447690963745
2013-07-30,1685.9599609375,1.3263654708862305
2013-07-31,1685.72998046875,1.3264886140823364
2013-08-01,1706.8699951171875,1.3301409482955933
2013-08-02,1709.6700439453125,1.3211959600448608
2013-08-05,1707.1400146484375,1.3278977870941162
2013-08-06,1697.3699951171875,1.3257501125335693
2013-08-07,1690.9100341796875,1.3308136463165283
2013-08-08,1697.47998046875,1.334098219871521
2013-08-09,1691.4200439453125,1.3380074501037598
2013-08-12,1689.469970703125,1.3339380025863647
2013-08-13,1694.1600341796875,1.3292922973632812
2013-08-14,1685.3900146484375,1.326559066772461
2013-08-15,1661.3199462890625,1.3264182806015015
2013-08-16,1655.8299560546875,1.33539879322052
2013-08-19,1646.06005859375,1.332906723022461
2013-08-20,1652.3499755859375,1.3333866596221924
2013-08-21,1642.800048828125,1.3421016931533813
2013-08-22,1656.9599609375,1.334294080734253
2013-08-23,1663.5,1.335505723953247
2013-08-26,1656.780029296875,1.33865225315094
2013-08-27,1630.47998046875,1.3379179239273071
2013-08-28,1634.9599609375,1.3392080068588257
2013-08-29,1638.1700439453125,1.3334933519363403
2013-08-30,1632.969970703125,1.3236267566680908
2013-09-03,1639.77001953125,1.319000244140625
2013-09-04,1653.0799560546875,1.317401647567749
2013-09-05,1655.0799560546875,1.320062279701233
2013-09-06,1655.1700439453125,1.3118367195129395
2013-09-09,1671.7099609375,1.3174188137054443
2013-09-10,1683.989990234375,1.3258028030395508
2013-09-11,1689.1300048828125,1.326629400253296
2013-09-12,1683.4200439453125,1.3315579891204834
2013-09-13,1687.989990234375,1.3298933506011963
2013-09-16,1697.5999755859375,1.3359339237213135
2013-09-17,1704.760009765625,1.3337956666946411
2013-09-18,1725.52001953125,1.3357912302017212
2013-09-19,1722.3399658203125,1.3523015975952148
2013-09-20,1709.9100341796875,1.353417992591858
2013-09-23,1701.8399658203125,1.3534547090530396
2013-09-24,1697.4200439453125,1.349892020225525
2013-09-25,1692.77001953125,1.347182273864746
2013-09-26,1698.6700439453125,1.351698398590088
2013-09-27,1691.75,1.348617672920227
2013-09-30,1681.550048828125,1.349545955657959
2013-10-01,1695.0,1.3525211811065674
2013-10-02,1693.8699951171875,1.352338194847107
2013-10-03,1678.6600341796875,1.3591018915176392
2013-10-04,1690.5,1.362416386604309
2013-10-07,1676.1199951171875,1.356999397277832
2013-10-09,1656.4000244140625,1.3598041534423828
2013-10-10,1692.56005859375,1.352027416229248
2013-10-11,1703.199951171875,1.3526674509048462
2013-10-14,1710.1400146484375,1.3556748628616333
2013-10-15,1698.06005859375,1.3558586835861206
2013-10-16,1721.5400390625,1.3521736860275269
2013-10-17,1733.1500244140625,1.3522467613220215
2013-10-18,1744.5,1.366698980331421
2013-10-21,1744.6600341796875,1.3681949377059937
2013-10-22,1754.6700439453125,1.36759614944458
2013-10-23,1746.3800048828125,1.3778469562530518
2013-10-24,1752.0699462890625,1.3780938386917114
2013-10-25,1759.77001953125,1.380395531654358
2013-10-28,1762.1099853515625,1.3805290460586548
2013-10-29,1771.949951171875,1.3789299726486206
2013-10-30,1763.31005859375,1.374306082725525
2013-10-31,1756.5400390625,1.3724011182785034
2013-11-01,1761.6400146484375,1.3579760789871216
2013-11-04,1767.9300537109375,1.349400281906128
2013-11-05,1762.969970703125,1.351698398590088
2013-11-06,1770.489990234375,1.3473094701766968
2013-11-07,1747.1500244140625,1.351807951927185
2013-11-08,1770.6099853515625,1.3409138917922974
2013-11-11,1771.8900146484375,1.3347926139831543
2013-11-12,1767.68994140625,1.3409318923950195
2013-11-13,1782.0,1.3439956903457642
2013-11-14,1790.6199951171875,1.3489633798599243
2013-11-15,1798.1800537109375,1.3448994159698486
2013-11-18,1791.530029296875,1.3483994007110596
2013-11-19,1787.8699951171875,1.3504389524459839
2013-11-20,1781.3699951171875,1.3567416667938232
2013-11-21,1795.8499755859375,1.3433817625045776
2013-11-22,1804.760009765625,1.347182273864746
2013-11-25,1802.47998046875,1.355233907699585
2013-11-26,1802.75,1.3527590036392212
2013-11-27,1807.22998046875,1.3567785024642944
2013-11-29,1805.81005859375,1.360396146774292
2013-12-02,1800.9000244140625,1.3585110902786255
2013-12-03,1795.1500244140625,1.3542062044143677
2013-12-04,1792.81005859375,1.3590649366378784
2013-12-05,1785.030029296875,1.3586403131484985
2013-12-06,1805.0899658203125,1.3669979572296143
2013-12-09,1808.3699951171875,1.3706516027450562
2013-12-10,1802.6199951171875,1.3740227222442627
2013-12-11,1782.219970703125,1.37644362449646
2013-12-12,1775.5,1.3786067962646484
2013-12-13,1775.3199462890625,1.3750807046890259
2013-12-16,1786.5400390625,1.3739283084869385
2013-12-17,1781.0,1.3762919902801514
2013-12-18,1810.6500244140625,1.3771259784698486
2013-12-19,1809.5999755859375,1.3684945106506348
2013-12-20,1818.3199462890625,1.3655791282653809
2013-12-23,1827.989990234375,1.3678393363952637
2013-12-24,1833.3199462890625,1.3699944019317627
2013-12-26,1842.02001953125,1.3668484687805176
2013-12-27,1841.4000244140625,1.3696191310882568
2013-12-30,1841.0699462890625,1.3750240802764893
2013-12-31,1848.3599853515625,1.3810056447982788
2014-01-02,1831.97998046875,1.3766709566116333
2014-01-03,1831.3699951171875,1.3666616678237915
2014-01-06,1826.77001953125,1.3596007823944092
2014-01-07,1837.8800048828125,1.3631964921951294
2014-01-08,1837.489990234375,1.3616372346878052
2014-01-09,1838.1300048828125,1.3572019338607788
2014-01-10,1842.3699951171875,1.360710859298706
2014-01-13,1819.199951171875,1.3671848773956299
2014-01-14,1838.8800048828125,1.3669979572296143
2014-01-15,1848.3800048828125,1.3668484687805176
2014-01-16,1845.8900146484375,1.359933614730835
2014-01-17,1838.699951171875,1.3618041276931763
2014-01-21,1843.800048828125,1.3549033403396606
2014-01-22,1844.8599853515625,1.355913758277893
2014-01-23,1828.4599609375,1.354224443435669
2014-01-24,1790.2900390625,1.3689066171646118
2014-01-27,1781.56005859375,1.3687942028045654
2014-01-28,1792.5,1.3674652576446533
2014-01-29,1774.199951171875,1.3655046224594116
2014-01-30,1794.18994140625,1.365859031677246
2014-01-31,1782.5899658203125,1.3558770418167114
2014-02-03,1741.8900146484375,1.3488178253173828
2014-02-04,1755.199951171875,1.3525028228759766
2014-02-05,1751.6400146484375,1.3515887260437012
2014-02-06,1773.4300537109375,1.3535096645355225
2014-02-07,1797.02001953125,1.3592127561569214
2014-02-10,1799.8399658203125,1.361933946609497
2014-02-11,1819.75,1.364610195159912
2014-02-12,1819.260009765625,1.3639029264450073
2014-02-13,1829.8299560546875,1.3590095043182373
2014-02-14,1838.6300048828125,1.3678767681121826
2014-02-18,1840.760009765625,1.3704450130462646
2014-02-19,1828.75,1.376197338104248
2014-02-20,1839.780029296875,1.3730417490005493
2014-02-21,1836.25,1.372118592262268
2014-02-24,1847.6099853515625,1.3737962245941162
2014-02-25,1845.1199951171875,1.3736075162887573
2014-02-26,1845.1600341796875,1.3746082782745361
2014-02-27,1854.2900390625,1.3681949377059937
2014-02-28,1859.449951171875,1.3707455396652222
2014-03-03,1845.72998046875,1.377695083618164
2014-03-04,1873.9100341796875,1.373701810836792
2014-03-05,1873.81005859375,1.374117136001587
2014-03-06,1877.030029296875,1.3734188079833984
2014-03-07,1878.0400390625,1.3863087892532349
2014-03-10,1877.1700439453125,1.3878673315048218
2014-03-11,1867.6300048828125,1.3878865242004395
2014-03-12,1868.199951171875,1.385809302330017
2014-03-13,1846.3399658203125,1.3904531002044678
2014-03-14,1841.1300048828125,1.3865394592285156
2014-03-17,1858.8299560546875,1.39130437374115
2014-03-18,1872.25,1.3926606178283691
2014-03-19,1860.77001953125,1.3930875062942505
2014-03-20,1872.010009765625,1.381921648979187
2014-03-21,1866.52001953125,1.378207802772522
2014-03-24,1857.43994140625,1.3795576095581055
2014-03-25,1865.6199951171875,1.3838915824890137
2014-03-26,1852.56005859375,1.3819025754928589
2014-03-27,1849.0400390625,1.378207802772522
2014-03-28,1857.6199951171875,1.3741360902786255
2014-03-31,1872.3399658203125,1.3752131462097168
2014-04-01,1885.52001953125,1.3775053024291992
2014-04-02,1890.9000244140625,1.379481554031372
2014-04-03,1888.77001953125,1.376822590827942
2014-04-04,1865.0899658203125,1.3723821640014648
2014-04-07,1845.0400390625,1.3704074621200562
2014-04-08,1851.9599609375,1.374306082725525
2014-04-09,1872.1800537109375,1.3793293237686157
2014-04-10,1833.0799560546875,1.3855020999908447
2014-04-11,1815.68994140625,1.3886381387710571
2014-04-14,1830.6099853515625,1.3846195936203003
2014-04-15,1842.97998046875,1.381711721420288
2014-04-16,1862.31005859375,1.38119637966156
2014-04-17,1864.8499755859375,1.3827050924301147
2014-04-21,1871.8900146484375,1.3815207481384277
2014-04-22,1879.550048828125,1.3795006275177002
2014-04-23,1875.3900146484375,1.3810056447982788
2014-04-24,1878.6099853515625,1.381921648979187
2014-04-25,1863.4000244140625,1.3832024335861206
2014-04-28,1869.4300537109375,1.384063959121704
2014-04-29,1878.3299560546875,1.3852909803390503
2014-04-30,1883.949951171875,1.3813681602478027
2014-05-01,1883.6800537109375,1.386924147605896
2014-05-02,1881.1400146484375,1.3870972394943237
2014-05-05,1884.6600341796875,1.387270450592041
2014-05-06,1867.719970703125,1.387597680091858
2014-05-07,1878.2099609375,1.3930680751800537
2014-05-08,1875.6300048828125,1.3911689519882202
2014-05-09,1878.47998046875,1.3844279050827026
2014-05-12,1896.6500244140625,1.376064658164978
2014-05-13,1897.449951171875,1.3756672143936157
2014-05-14,1888.530029296875,1.3709522485733032
2014-05-15,1870.8499755859375,1.372005581855774
2014-05-16,1877.8599853515625,1.3716480731964111
2014-05-19,1885.0799560546875,1.3703323602676392
2014-05-20,1872.8299560546875,1.3713847398757935
2014-05-21,1888.030029296875,1.3704074621200562
2014-05-22,1892.489990234375,1.3681762218475342
2014-05-23,1900.530029296875,1.3654487133026123
2014-05-27,1911.9100341796875,1.3651318550109863
2014-05-28,1909.780029296875,1.3636983633041382
2014-05-29,1920.030029296875,1.359342098236084
2014-05-30,1923.5699462890625,1.360451579093933
2014-06-02,1924.969970703125,1.3628062009811401
2014-06-03,1924.239990234375,1.3598966598510742
2014-06-04,1927.8800048828125,1.3621008396148682
2014-06-05,1940.4599609375,1.3604146242141724
2014-06-06,1949.43994140625,1.3661948442459106
2014-06-09,1951.27001953125,1.3642936944961548
2014-06-10,1950.7900390625,1.3592681884765625
2014-06-11,1943.8900146484375,1.3540961742401123
2014-06-12,1930.1099853515625,1.3537112474441528
2014-06-13,1936.1600341796875,1.3554543256759644
2014-06-16,1937.780029296875,1.3538029193878174
2014-06-17,1941.989990234375,1.3577179908752441
2014-06-18,1956.97998046875,1.3547931909561157
2014-06-19,1959.47998046875,1.3590649366378784
2014-06-20,1962.8699951171875,1.361136794090271
2014-06-23,1962.6099853515625,1.3593051433563232
2014-06-24,1949.97998046875,1.3601926565170288
2014-06-25,1959.530029296875,1.3605812788009644
2014-06-26,1957.219970703125,1.3628991842269897
2014-06-27,1960.9599609375,1.3613035678863525
2014-06-30,1960.22998046875,1.3644425868988037
2014-07-01,1973.3199462890625,1.3693565130233765
2014-07-02,1974.6199951171875,1.3680826425552368
2014-07-03,1985.43994140625,1.3652995824813843
2014-07-07,1977.6500244140625,1.3588433265686035
2014-07-08,1963.7099609375,1.360618233680725
2014-07-09,1972.8299560546875,1.3617113828659058
2014-07-10,1964.6800537109375,1.3642936944961548
2014-07-11,1967.5699462890625,1.3605072498321533
2014-07-14,1977.0999755859375,1.360377550125122
2014-07-15,1973.280029296875,1.3621751070022583
2014-07-16,1981.5699462890625,1.3572019338607788
2014-07-17,1958.1199951171875,1.3529969453811646
2014-07-18,1978.219970703125,1.3518811464309692
2014-07-21,1973.6300048828125,1.3532166481018066
2014-07-22,1983.530029296875,1.3527040481567383
2014-07-23,1987.010009765625,1.3468012809753418
2014-07-24,1987.97998046875,1.346293568611145
2014-07-25,1978.3399658203125,1.3464748859405518
2014-07-28,1978.9100341796875,1.3428946733474731
2014-07-29,1969.949951171875,1.3439054489135742
2014-07-30,1970.0699462890625,1.3411117792129517
2014-07-31,1930.6700439453125,1.3396027088165283
2014-08-01,1925.1500244140625,1.3389928340911865
2014-08-04,1938.989990234375,1.3428946733474731
2014-08-05,1920.2099609375,1.342209815979004
2014-08-06,1920.239990234375,1.337238073348999
2014-08-07,1909.5699462890625,1.3382940292358398
2014-08-08,1931.5899658203125,1.3358268737792969
